city,property_id,property_name,gross_floor_area_sqft,site_eui,energy_star_score,total_ghg_mtco2e,address,zip,year_built
philadelphia,881422820,Fishers Crossing Rlty LP,76728.0,28374.0,1.0,194242.8,4901 Stenton Ave,19144,1965
philadelphia,881447201,Maplewood Nursing & Rehabilitation,79844.0,110.2,98.0,577.8,125 W School House Ln,19144,1975
philadelphia,881451115;881451110,Philadelphia University (Ronson Dorms),67370.0,40.7,,230.9,3464 W School House Lane,19144,1950
philadelphia,882072200,5627-33 GERMANTOWN AVENUE,60000.0,3.7,,15.5,5627-33 GERMANTOWN AVENUE,19144,1930
philadelphia,883377060,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,65685.0,143.1,,241.0,100 E ARMAT ST,19144,1905
philadelphia,883550200,301 E. CHELTEN AVENUE,85000.0,46.6,,361.5,301 E. CHELTEN AVENUE,19144,1930
philadelphia,884071500,0542-Philadelphia - Wayne Ave.,108210.0,13.9,,137.4,4433 Wayne Ave.,19144,2009
philadelphia,884132005,4700 Wissahickon Ave.,851000.0,58.5,45.0,2623.5,4700 Wissahickon Ave.,19144,1929
philadelphia,884246680,Rays Properties,79516.0,5.3,7.0,40.2,5704 Musgrave St.,19144,1960
philadelphia,884563800,Roberts,65863.0,0.9,,5.6,240 W Roberts Ave,19144,1915
philadelphia,886603500,The Willows at Wissahickon (Cricket Court)-Ingerman,172628.0,75.1,51.0,871.9,549 Manheim St,19144,1998
philadelphia,886653700,Nugent Senior Apartments,54015.0,33.5,52.0,173.3,221 W. Johnson Street,19144,2013
philadelphia,886671500,Four Freedoms House of Philadelphia,191391.0,58.3,86.0,772.9,6101 Morris Street,19144,1967
philadelphia,886700900,Maple Village,67900.0,45.0,69.0,222.4,22 West Rittenhouse Street,19144,2002
philadelphia,886761616,"NewCourtland Apartments at Cliveden, L.P.",57209.0,50.0,43.0,224.7,315 West Johnson Street,19144,2009
philadelphia,773010000,Constitution Health Plaza,289700.0,128.6,,2731.3,1930 South Broad Street,19145,1920
philadelphia,773143500,St. Monica Church,76863.0,43.2,,219.9,1700 Ritners st.,19145,1971
philadelphia,773200000,St. Monica Sr. School,53616.0,17.7,,66.7,2500 S 16th st,19145,1971
philadelphia,773224000,City Life Church,53259.0,25.3,,96.7,3301 S. 20th. St.,19145,1965
philadelphia,773235000/2,St. Edmond Church,85086.0,28.3,75.0,140.5,2130 So. 21st St.,19145,1936
philadelphia,773619000,CO/GLC 12170/2000 S BROAD ST/PHILADELPHIA/PA,91810.0,143.0,,1222.4,2000 S BROAD ST,19145,1905
philadelphia,773628000,Southern Depot,217000.0,83.4,,1209.0,1900 Johnston Street,19145,1924
philadelphia,782008600,Bregy,66000.0,63.1,55.0,249.1,1700 BIGLER ST,19145,1923
philadelphia,782462200,GAMP,83460.0,95.5,27.0,500.3,22ND & RITNER ST,19145,1914
philadelphia,782720400,Girard,66685.0,47.1,76.0,239.6,1801 SNYDER AVE,19145,1957
philadelphia,782791400,McDaniel,61000.0,102.4,10.0,421.5,2100 Moore St,19145,1937
philadelphia,882046400,Shoprite in South Philadelphia,129388.0,291.3,38.0,1314.0,2301 Oregon Ave,19145,1990
philadelphia,882245100,4166 - PHIL/OREGON AVE,114840.0,68.6,60.0,652.3,2200 Oregon Avenue,19145,2004
philadelphia,882245200,BJs Wholesale - Quartermaster Plaza,118076.0,113.9,12.0,1122.9,2300 W Oregon Ave,19145,1980
philadelphia,"884095075, 884095090, 884095077, 884095079",The Kinderman Family LP,1198283.0,5.1,,565.2,2900 South 20th Street,19145,1940
philadelphia,884124500,1600 S Warfield St,420000.0,26.3,91.0,179.0,1600 S Warfield St,19145,1950
philadelphia,885701140,BJ's Wholesale Club 162,118867.0,,,,2200 W. Oregon Ave.,19145,2004
philadelphia,886664500,ST JOHN NEUMANN PLACE II SR. HOUSING,76000.0,21.2,95.0,135.2,2627 Mifflin Street,19145,2017
philadelphia,886760957,St. John Neumann Place,80740.0,45.3,45.0,281.3,2600 Moore Street,19145,2008
philadelphia,886900850,Anthony Wayne Senior Housing,79200.0,54.5,,298.2,1701 S/ 28th Street,19145,2004
philadelphia,3698642,Grays Ferry Shopping Center,417652.0,214.0,,1438.4,2815 Grays Ferry Avenue,19146,1989
philadelphia,772032010,Penn Medicine At Rittenhouse,272165.0,146.3,75.0,3446.4,1800 Lombard St,19146,1980
philadelphia,772035000,Tuttleman Parking Garage,156232.0,6.7,,100.8,1700 South St,19146,1985
philadelphia,772036205,Tuttleman Building,74460.0,194.8,6.0,1211.1,1844 South. St,19146,1989
philadelphia,772607000,PECO Christian Street Service Center,70644.0,68.6,30.0,463.7,830 Schuylkill Avenue,19146,1951
philadelphia,772614900,CO/GLC 16600/423 S 17TH ST/PHILADELPHIA/PA,59101.0,215.7,,1216.3,423 S 17TH ST,19146,1905
philadelphia,772668500,Scottish Rite House,105815.0,16.4,100.0,157.1,1525 Fitzwater Street,19146,1985
philadelphia,772706250,Scottish Rite Tower,69705.0,80.3,42.0,394.9,1530 Fitzwater Street,19146,1996
philadelphia,773198500,Reed Street Presbyterian Apartments,63665.0,64.1,,307.6,1401 South 16th Street,19146,2001
philadelphia,773259000,St. Gabriel Church,54839.0,44.7,,138.5,1432 S. 29th St.,19146,1895
philadelphia,773262100,PENNOVATION 6176,53047.0,91.5,,464.5,3401 Gray's Ferry Avenue,19146,2014
philadelphia,782026200,Health Administration Building,77688.0,109.8,,734.4,500 S Broad St,19146,1959
philadelphia,782094400,Peirce WS,76630.0,6.8,100.0,33.4,2400 CHRISTIAN ST,19146,1929
philadelphia,782671300,Independence Charter School,50286.0,42.7,54.0,204.9,1600 Lombard Street,19146,1909
philadelphia,782673800,Barratt New Childs,134000.0,102.1,22.0,791.0,1599 WHARTON ST,19146,1928
philadelphia,782843800,Alcorn,63000.0,79.3,29.0,292.2,3200 DICKINSON ST,19146,1932
philadelphia,784472600,Pennypacker,62600.0,64.9,82.0,237.8,1858 E WASHINGTON LANE,19146,1930
philadelphia,881020430,The Pepper Building,199587.0,42.7,54.0,745.6,1830 Lombard Street,19146,1927
philadelphia,881111438,Lincoln Square,443064.0,68.3,,2054.5,1000 S Broad St,19146,2018
philadelphia,884006394,1829-Philadelphia - Washington Ave,73100.0,11.3,,72.3,2300 Washington Ave,19146,2017
philadelphia,884122536,"Aero Phil FE, LLC - 3600 Grays Ferry Avenue",113409.0,51.5,19.0,413.3,3600 Grays Ferry Avenue,19146,2001
philadelphia,884124000,PHPA,58887.0,88.6,23.0,348.8,1550 South Warfield St,19146,1962
philadelphia,886650200,The Landreth,66619.0,24.0,91.0,144.1,1201 S 23rd St,19146,1930
philadelphia,886800100,Birchwood at Grays Ferry (St Anthony's)-Ingerman,71308.0,38.3,60.0,235.9,2309 Carpenter St,19146,1897
philadelphia,888088402,Symphony House,642000.0,39.9,84.0,2069.3,440 South Broad St.,19146,2005
philadelphia,888304534,(PA3558) - 2400 South,229044.0,6.0,100.0,112.4,2400 South Street,19146,1987
philadelphia,771179000,Wharton Street Lofts,69175.0,27.0,62.0,179.0,1148 Wharton Street,19147,1910
philadelphia,771501000,Arts Bank,25006.0,39.0,,89.5,601 South Broad Street,19147,1994
philadelphia,771637200,Gershman Hall,75000.0,65.3,,347.2,401-11 South Broad Street,19147,1923
philadelphia,781021910,CAPA,166630.0,60.1,58.0,719.5,901 S BROAD ST,19147,1997
philadelphia,781042400,Nebinger,59000.0,143.5,5.0,639.3,601 CARPENTER ST,19147,1925
philadelphia,781043800,Palumbo,185206.0,13.4,99.0,210.7,1122 CATHARINE ST,19147,1980
philadelphia,781082800,Kirkbride,57000.0,147.5,3.0,630.2,1501 S 7TH ST,19147,1926
philadelphia,781092000,Jackson,58000.0,56.0,70.0,192.7,1213 S. 12 ST,19147,1925
philadelphia,781485800,Meredith,55437.0,61.0,53.0,212.3,725 SOUTH 5TH ST,19147,1930
philadelphia,781486600,Washington ES,68000.0,59.6,50.0,248.6,1198 S 5TH ST,19147,1937
philadelphia,881008215,Casa Farnese,137400.0,63.5,92.0,613.2,1300 Lombard Street,19147,1964
philadelphia,881010120,910 Cherry Street,64000.0,25.7,97.0,157.4,910 Cherry Street,19147,2016
philadelphia,881576550,777 South Broad (st031),218753.0,37.1,38.0,772.9,777 S Broad St,19147,2016
philadelphia,881576560,SouthStar Lofts (st032),118616.0,56.9,3.0,575.2,521 S Broad St,19147,2016
philadelphia,883359300,1163-65 S. BROAD STREET,52258.0,50.3,64.0,247.2,1163-65 S. BROAD STREET,19147,2012
philadelphia,883406500,420 s. Second Street,195154.0,0.2,,1.5,420 South 2nd Street,19147,1950
philadelphia,884005160,U-Haul Moving and Storage of South Philadelphia (1135) (808066),70200.0,49.4,,269.0,1135 WASHINGTON AVE,19147,1907
philadelphia,884005170,U-Haul Moving and Storage of South Philadelphia (1201-21) (808066),99140.0,23.8,,207.5,1201-21 Washington Ave,19147,1907
philadelphia,886930205,Birchwood at Cedars Village-Ingerman,53300.0,35.5,56.0,181.0,921 Ellsworth St,19147,2013
philadelphia,888064986,Dockside Condominium Association,502070.0,33.2,98.0,1083.4,717 S. Columbus Blvd,19147,2001
philadelphia,888113214,Bella Vista Condos,180000.0,44.6,65.0,568.7,1101 Washington Avenue,19147,1935
philadelphia,888303359,1352 Lofts,150433.0,35.1,92.0,429.6,1352 South Street,19147,2007
philadelphia,888500908,(PA2497) - 410 South Hill Condominium,85498.0,55.2,21.0,387.9,410 South Front Street ,19147,2015
philadelphia,,"02771- Philadelphia, PA",54415.0,227.2,59.0,987.3,29 East Snyder Avenue,19148,2017
philadelphia,771010000,Methodist Hospital,367678.0,261.1,36.0,6744.7,2301 South Broad Street,19148,1888
philadelphia,771251200,SS Neumann Goretti High School,316125.0,25.7,99.0,446.8,1730 S 10th St,19148,1955
philadelphia,771251500,Stella Maris Church and School,69630.0,43.5,84.0,199.7,2901 S 10th Street,19148,1954
philadelphia,771528000,Pier 74 Annex,115000.0,7.3,44.0,80.7,1901 S. Columbus Blvd,19148,2007
philadelphia,771601005,PECO Oregon Shops,155863.0,48.6,,619.6,2610 S DELAWARE AVE,19148,1955
philadelphia,781022700,South Philadelphia,331440.0,41.5,91.0,839.7,2101 SOUTH BROAD ST,19148,1956
philadelphia,781053600,Pier 82 South,125000.0,16.5,92.0,189.6,2201 S. Columbus Blvd,19148,1980
philadelphia,781358000,Southeast WPCP,80064.0,881.0,69.0,6266.9,100 Packer Ave/25 E Pattison Ave,19148,1900
philadelphia,781432200,Sharswood,73000.0,76.2,44.0,315.5,2300 S 2ND ST,19148,1906
philadelphia,781458200,Furness HS,145000.0,71.4,71.0,602.5,1900 S 3RD ST,19148,1914
philadelphia,781490600,Taggart,66000.0,55.1,78.0,280.2,400 W PORTER ST,19148,1916
philadelphia,781609000,Southwark,138000.0,38.3,92.0,310.3,1835 S 9TH ST,19148,1909
philadelphia,781609400,Fell,61000.0,87.8,30.0,313.1,900 W OREGON AVE,19148,1924
philadelphia,788020010,Citizens Bank Park [New],1250000.0,87.2,,8250.9,1 Citizens Bank Way,19148,2004
philadelphia,788023020,Lincoln Financial Field,1700000.0,23.0,,3748.8,One Lincoln Financial Field Way,19148,2003
philadelphia,881000110,Jackson Place,59639.0,59.3,27.0,292.5,501 Jackson Street,19148,2004
philadelphia,881444210,St. Monica Center,100000.0,30.2,100.0,170.0,2509 S. Fourth Street,19148,1960
philadelphia,882055160,4101 - S PHILADELPHIA,152681.0,53.5,86.0,646.7,1651 Christopher Columbus Blvd,19148,1994
philadelphia,882055181,Walmart Supercenter #2141,149398.0,114.5,40.0,1280.0,1675 S. Christopher Columbus Blvd.,19148,1995
philadelphia,882055480,PHILADELPHIA SE (1443),268266.0,71.9,71.0,786.7,1 MIFFLIN ST,19148,2002
philadelphia,882087505,Colligas Family Markets,58696.0,,,,330 W Oregon Av,19148,1980
philadelphia,882087505,Burlington Coat Factory 815,125000.0,29.4,,163.4,424 West Oregon Avenue,19148,1982
philadelphia,882241000,Philadelphia - 215,1161500.0,49.8,99.0,1012.1,2206 South Columbus Blvd,19148,2004
philadelphia,884004000,"Betty, Inc",410000.0,5.6,95.0,114.0,1801 S Swanson Street,19148,1948
philadelphia,884136200,UPS Oregon Ave,509119.0,99.4,16.0,2967.7,15 E Oregon Ave,19148,1967
philadelphia,884139010,Westport Philadelphia Self Storage,108281.0,8.0,,82.4,1910 S. Christopher Columbus Blvd,19148,2005
philadelphia,884140525,U-Haul Moving & Storage of Riverview (808071),297313.0,12.9,,282.1,8 E Oregon Ave,19148,1920
philadelphia,884140610,Devon/Oregon LLC,150000.0,8.6,,112.2,10 - 12 Oregon Ave,19148,1950
philadelphia,884142260,Sysco Philadelphia Food Service Warehouse,530160.0,43.4,67.0,2101.0,600 packer avenue,19148,1964
philadelphia,884142500,700 PACKER AVENUE,125000.0,43.3,,485.9,700 PACKER AVENUE,19148,1964
philadelphia,884143300,Ivy Pattison - 200 Pattison Avenue,100000.0,46.2,,420.6,200 Pattison Avenue,19148,1970
philadelphia,884149000,Procacci Brothers Sales Corp.,315000.0,96.0,27.0,2621.1,3333 S. Front Street,19148,1958
philadelphia,884153000,Procacci Brothers Sales Corp. B1,192054.0,70.8,18.0,1282.6,3655 S. Lawrence Street,19148,1967
philadelphia,884153505,Samuels and Son Seafood,151054.0,192.9,,1118.7,3400 S. Lawrence St.,19148,2009
philadelphia,884154000,Novick Brothers Corp.,172229.0,57.4,30.0,339.5,3660 S Lawrence St.,19148,1962
philadelphia,884463825,Pier 84,540000.0,5.1,,254.2,2401 south columbus boulevard,19148,1919
philadelphia,884463830,Pier 78 South Annex,208000.0,7.6,44.0,150.5,2001 S. Columbus Blvd,19148,1996
philadelphia,884463835,Pier 80 South,410587.0,4.4,,174.1,2101 S. Columbus Blvd,19148,1930
philadelphia,786076410,Ziegler,59025.0,61.0,32.0,238.7,5935 SAUL ST,19149,1956
philadelphia,786082700; 786082800,NE Reg Library/ Health Center #10,58009.0,91.5,,412.2,2230 Cottman Ave,19149,1963
philadelphia,786304600,Spruance,102143.0,60.9,47.0,382.2,6401 HORROCKS ST,19149,1950
philadelphia,786438600,Mayfair,72000.0,87.8,10.0,427.2,3001 PRINCETON AVE,19149,1949
philadelphia,786461400,Allen Ethan,66482.0,63.8,40.0,259.2,3001 ROBBINS AVE,19149,1929
philadelphia,786543600,Solis-Cohen,91000.0,39.2,73.0,239.1,7001 HORROCKS ST.,19149,1948
philadelphia,881222000,Oakland Terrace 2012 LP,72840.0,56.6,74.0,274.2,6063 Roosevelt Blvd.,19149,2012
philadelphia,882064855,"00299- Philadelphia, PA",67305.0,270.6,40.0,1491.7,2101-41 Cottman Ave.,19149,1996
philadelphia,882065500,(71155A) NORTHEAST,311186.0,21.0,99.0,549.7,2399 COTTMAN AVENUE,19149,1995
philadelphia,882074000,3527,70110.0,25.2,,119.4,7101 Roosevelt Blvd,19149,1980
philadelphia,882129500,"07704- Philadelphia, PA",52380.0,260.1,62.0,1100.2,6601 Roosevelt Blvd.,19149,1980
philadelphia,884353910,Comly Depot,105000.0,151.8,,1049.6,6000 Penn Street,19149,1921
philadelphia,778806010,Samuel Tabas Apartments fka Federation Apartments,368515.0,61.1,42.0,1127.6,2101 Strahle Street,19152,1974
philadelphia,786066200,Rhawnhurst,46000.0,30.9,76.0,103.0,7809 CASTOR AVE,19152,1949
philadelphia,786066400,Farrell,73882.0,44.3,57.0,260.9,8300 CASTOR AVE,19152,1958
philadelphia,786482200,Meehan,204093.0,33.4,88.0,499.6,3001 RYAN AVE,19152,1973
philadelphia,786569600,Pollock,73000.0,63.4,49.0,285.8,2850 WELSH RD,19152,1962
philadelphia,881170000,7701 Bustleton,64768.0,76.6,40.0,303.6,7701 Bustleton Avenue,19152,1963
philadelphia,881170500,7801 Bustleton,60727.0,74.3,34.0,288.3,7801 Bustleton Avenue,19152,1969
philadelphia,881171500,2101 Glendale,85253.0,81.9,14.0,462.5,2101 Glendale Avenue,19152,1965
philadelphia,881172000,2121 Glendale,58893.0,100.1,1.0,412.9,2121 Glendale Avenue,19152,1961
philadelphia,881173000,2450 Hartel Ave/Roosevelt,50000.0,62.0,39.0,213.5,2450 Hartel Avenue,19152,1955
philadelphia,881183500,8020 Algon,50840.0,38.0,96.0,137.8,8020 Algon Avenue,19152,1964
philadelphia,881230301,WWR Premier Holdings LLC,208400.0,85.8,41.0,646.6,7801-7901 Roosevelt Blvd,19152,1954
philadelphia,881449200,Deer Meadows,380000.0,88.2,,1748.8,8301 Roosevelt Blvd.,19152,1925
philadelphia,881449300,Wesley Enhanced Living Pennypack Park,216320.0,72.7,83.0,1143.4,8401 Roosevelt Boulevard,19152,1931
philadelphia,882064500,Castor Place - All Stores,366411.0,59.4,,829.6,7301 Castor Avenue,19152,1935
philadelphia,882067050,"07725- Philadelphia, PA",50256.0,227.9,74.0,942.4,8200 Roosevelt Blvd,19152,2002
philadelphia,882093000,8318 Bustleton Ave,75812.0,77.7,,402.8,8318 Bustleton Avenue,19152,1955
philadelphia,882131101,PHILA-COTTMAN (2418),351832.0,56.8,84.0,664.3,7400 BUSTLETON AVE,19152,2009
philadelphia,883090500,2607 Rhawn St,54666.0,135.3,4.0,707.7,2607 Rhawn St,19152,1973
philadelphia,884265300,U-Haul Moving & Storage At Roosevelt Blvd (808074),72000.0,18.4,,126.8,7750 Roosevelt Blvd,19152,1978
philadelphia,888560998,Valmont Towers Condo Assn.,85480.0,74.1,6.0,553.5,7600 Roosevelt Blvd.,19152,1974
philadelphia,,33737-Philadelphia Airport,293781.0,96.8,46.0,2177.3,One Arrivals Road,19153,1995
philadelphia,773102500,Distribution Center #9001,385000.0,51.4,39.0,1411.5,8201 Enterprise Avenue,19153,1969
philadelphia,773300001,DOA Warehouse,88022.0,64.2,21.0,397.6,8401 Executive Ave,19153,1970
philadelphia,773300001,Main Airport Terminal Complex,7757470.0,184.2,,56007.7,8000 Essington Ave,19153,1925
philadelphia,773681500,UNICO Village II,84125.0,119.8,19.0,627.5,7199 Brant Place,19153,1972
philadelphia,783131000,Southwest WPCP,220000.0,1010.1,1.0,21269.3,8200 Enterprise Ave,19153,1975
philadelphia,783805401,Pepper,200000.0,,,,2901 S 84TH ST,19153,1974
philadelphia,882090000,Shop Rite of Island Avenue,59502.0,320.5,47.0,1479.2,2946 Island Avenue,19153,1995
philadelphia,882148910,Penrose Plaza,1210806.0,2.1,,50.3,2900-3000 Island Avenue,19153,1978
philadelphia,882167505,Pacifico Ford,55000.0,,,,6701 Essington Ave,19153,1970
philadelphia,883742500,Philadelphia PA FP,88956.0,87.6,60.0,606.5,4101 Island Ave,19153,1980
philadelphia,883742500,Philadelphia PA SHNS,162250.0,66.9,73.0,901.2,4101 B Island Avenue,19153,1980
philadelphia,883742800,Philadelphia PA AH,75000.0,72.7,32.0,438.8,4301 Island Ave,19153,1980
philadelphia,883743000,1233 - Sonesta Select Philadelphia Airport 8900 Bartram Avenue,78490.0,72.2,79.0,431.8,8900 Bartram Avenue,19153,1991
philadelphia,883743500,ES Philadelphia Airport - PHI,211000.0,62.8,74.0,1114.6,9000 Bartram Ave,19153,2006
philadelphia,883744000,0547-Philadelphia - Airport,78155.0,55.3,62.0,348.7,9000 Tinicum Blvd.,19153,1998
philadelphia,883745200,2526-Philadephia - Airport,44737.0,63.5,46.0,230.7,8880 Bartram Ave.,19153,1998
philadelphia,883745500,Residence Inn Philadelphia Airport,95000.0,62.5,94.0,441.6,3701 Island Ave,19153,2016
philadelphia,884161920,08128-Airport,98825.0,3.8,,35.7,7000 Lindbergh,19153,2000
philadelphia,884162600,7625 Suffolk Ave,157246.0,22.0,71.0,146.3,7625 Suffolk Ave,19153,1981
philadelphia,884163400,Simeone Foundation Automotive Museum,33000.0,26.4,,63.5,6825 Norwitch Drive,19153,2012
philadelphia,884165500,7777 Brewster Avenue,107076.0,50.2,,423.5,7777 Brewster Avenue,19153,1978
philadelphia,884167016,DHL/PHL,216640.0,47.3,52.0,318.4,7600 Holstein Ave,19153,2005
philadelphia,884167024,7400 Holstein Ave.,52800.0,88.8,,374.8,7400 Holstein Ave.,19153,2003
philadelphia,884167500,3250 S 76th St,247447.0,41.2,36.0,682.9,3250 S 76th Street,19153,2007
philadelphia,884167800,Ottens Flavors,90000.0,,,,7800 Holstein Avenue,19153,1999
philadelphia,778017200,Torresdale Medical Building,60122.0,109.6,15.0,630.7,10810 Knights Road,19154,1985
philadelphia,778069000,Archbishop Ryan High School,436825.0,50.1,78.0,892.9,11201 Academy Road,19154,1965
philadelphia,778144000,ST. ANSELM ANNEX,10764.0,89.5,54.0,56.1,12700 DUNKS FERRY RD.,19154,1970
philadelphia,778144000,ST. ANSELM PARISH AND SCHOOL,208415.0,46.8,84.0,225.2,12670 DUNKS FERRY RD,19154,1963
philadelphia,778144000,OUR LADY OF VICTORY HALL,11869.0,44.0,,33.0,12645 DUNKS FERRY RD,19154,1996
philadelphia,786001800,Decatur,89247.0,56.6,36.0,407.8,3500 ACADEMY RD,19154,1965
philadelphia,786076005,Philadelphia Police BRAC - Woodhaven,82850.0,53.1,,357.6,2838 Woodhaven Rd,19154,2015
philadelphia,786249100,Fitzpatrick,85550.0,55.2,45.0,383.3,11061 KNIGHTS RD,19154,1959
philadelphia,786249200,Rush,173550.0,126.6,4.0,1555.1,11901 Knights Rd,19154,1980
philadelphia,786442010,LaBrum,66000.0,33.4,47.0,201.9,10800 HAWLEY ST,19154,1974
philadelphia,786590000,Shallcross,67938.0,69.3,23.0,391.2,3901 WOODHAVEN RD,19154,1929
philadelphia,88-2-078060,Parkwood Shopping Center,360537.0,168.9,,955.8,12301-75 Academy Road,19154,1964
philadelphia,881234700,RSW Premier Holdings LLC,567800.0,56.9,70.0,1534.2,10825 E. Keswick Road,19154,1971
philadelphia,882693016,08700 - Franklin Mills 14,68174.0,12.8,,46.2,1149 Franklin Mills Cir,19154,1990
philadelphia,882693050,Walmart Supercenter #2650,176191.0,90.9,61.0,1329.2,4301 Byberry Road,19154,2014
philadelphia,882693100,Sam's Club #6332,356437.0,122.9,18.0,1270.6,1000 Franklin Mills Circle,19154,2000
philadelphia,884233841,"Wakanek Prop MGMT, Lp.",10950.0,213.5,,223.8,2101 Hornig Road,19154,1986
philadelphia,884267500,United Refrigeration Inc. Headquarters,181508.0,73.5,19.0,762.7,11401 Roosevelt Blvd.,19154,1960
philadelphia,884268000,United Refrigeration Inc. Warehouse 90,253386.0,13.2,90.0,167.8,11451 Roosevelt Blvd.,19154,1959
philadelphia,884269000,Pepsi Bottling Group,333526.0,204.0,,3760.0,11701 Roosevelt Blvd,19154,1969
philadelphia,884269100,1198-Philadelphia - Roosevelt BL,108232.0,9.7,,80.1,12005 Roosevelt Blvd,19154,2009
philadelphia,884269500,Auroras Encore LLC,100000.0,11.1,,106.0,11600 Caroline Rd,19154,1974
philadelphia,884270000,Auroras Encore LLC,70814.0,13.3,100.0,90.0,11620 Caroline Rd,19154,1970
philadelphia,884275000,Monarch Global Brands,309254.0,7.3,,216.7,11350 Norcom Road,19154,1965
philadelphia,884278500,Decatur Rd,118036.0,56.7,75.0,426.8,10551 Decatur Rd,19154,1995
philadelphia,884280000,10981 Decatur Partners LP,250000.0,7.8,,187.0,10981 Decatur Rd,19154,1975
philadelphia,884280500,Advanced Sports,70000.0,21.4,76.0,105.9,10940 Dutton Rd,19154,1965
philadelphia,884282500,DUTTON ROAD ASSOC.,96000.0,29.7,,201.0,10901 DUTTON ROAD,19154,1975
philadelphia,884283501,Auroras Encore LLC,99000.0,35.2,,333.8,10350 Drummond Rd,19154,1973
philadelphia,884284000,"Arbill Industries, Inc.",117538.0,83.6,45.0,438.2,10450 Drummond Road,19154,1968
philadelphia,884284500,DRUMMOND ROAD,51024.0,48.0,33.0,196.5,10500 Drummond Road ,19154,1963
philadelphia,884290000,Auroras Encore LLC,92000.0,4.0,100.0,35.4,2800-48 Comly Rd,19154,1981
philadelphia,884290500,2828 Charter Rd.,306000.0,37.2,,744.1,2828 Charter Rd.,19154,1957
philadelphia,884291500,Computer Components Corp,73515.0,144.2,,727.3,2751 Southampton Road,19154,1980
philadelphia,884292000,Holts Cigar Company,65347.0,35.5,81.0,197.9,12270 Townsend Rd,19154,1970
philadelphia,884292513,US Treasury Building,172910.0,81.4,11.0,903.8,13000 Townsend Rd,19154,1994
philadelphia,884292538,onyx glentov,100000.0,37.4,97.0,191.4,12285 mcnulty rd,19154,1988
philadelphia,884292540,Main Warehouse,56947.0,27.5,72.0,100.2,12300 McNulty Road,19154,1985
philadelphia,884292544,Westinghouse Lighting,229755.0,30.1,76.0,487.1,12401 McNulty Rd.,19154,1988
philadelphia,884292570,2800 Black Lake Place,58372.0,47.3,67.0,190.4,2800 Black Lake Place,19154,1988
philadelphia,884292573,Elliott-Lewis Corporate HQ,124000.0,62.0,43.0,291.2,2900 Black Lake Place,19154,2000
philadelphia,884292580,Almo Corporation,159200.0,34.2,81.0,361.7,2709 Commerce Way,19154,2001
philadelphia,884292596,Select Nutrition-Philadelphia,100000.0,58.1,2.0,504.7,2722 Commerce Way,19154,2000
philadelphia,884292604,Philadelphia Station ZPHI/191 – 14300 Townsend Road,154048.0,62.9,12.0,694.2,14300 Townsend Road  19154,19154,1996
philadelphia,884292608,Steamfitter Union 420,83000.0,71.7,70.0,407.4,14400 Townsend Rd,19154,2000
philadelphia,884292800,Origlio Property Holding,568000.0,16.3,100.0,233.5,3000 Meeting House Road,19154,2001
philadelphia,886761652,Charles Simon Trust,63708.0,85.2,22.0,389.8,4200 woodhaven rd,19154,1973
