city,property_id,property_name,property_type,site_eui,energy_star_score,total_ghg_mtco2e,address,zip
denver,1913,Western Distributing Co.,Manufacturing/Industrial Plant,96.9,0.0,966.3,Portfolio Manager,80214
denver,1378,4455,Manufacturing/Industrial Plant,91.2,0.0,140.7,Portfolio Manager,80401
denver,1655,11575 East 40th Avenue,Manufacturing/Industrial Plant,16.6,0.0,108.3,Portfolio Manager,80539
denver,3843,1610 W Evans,Manufacturing/Industrial Plant,53.5,0.0,170.5,Portfolio Manager,80110
denver,1225,J P Lamborn Co,Manufacturing/Industrial Plant,56.2,0.0,423.0,Portfolio Manager,80239
denver,3811,South Santa Fe,Manufacturing/Industrial Plant,98.0,0.0,2293.4,Portfolio Manager,80223
denver,3828,1390 W Evans,Manufacturing/Industrial Plant,56.5,0.0,449.6,Portfolio Manager,80223
denver,1617,The Western Group - Colorado,Manufacturing/Industrial Plant,36.8,0.0,214.2,Portfolio Manager,80239
denver,1334,5501-85 East 47th Avenue,Manufacturing/Industrial Plant,60.3,0.0,416.2,Portfolio Manager,80216
denver,1169,Premier Eurocase 56th Ave,Manufacturing/Industrial Plant,112.2,0.0,1287.5,Portfolio Manager,80239
denver,3202,Mariposa,Manufacturing/Industrial Plant,218.3,0.0,1074.0,Portfolio Manager,80204
denver,3590,Austin Hardwoods-Shop,Manufacturing/Industrial Plant,175.5,0.0,469.8,Portfolio Manager,80223
denver,3586,1020 S. Lipan St.,Manufacturing/Industrial Plant,232.6,0.0,479.8,Portfolio Manager,80229
denver,3377,Twisted Wire,Manufacturing/Industrial Plant,78.1,0.0,160.8,Portfolio Manager,80223
denver,3305,Proctor Productions,Manufacturing/Industrial Plant,42.8,0.0,300.9,Portfolio Manager,80204
denver,1189,JR Properties - Denver - 1189,Manufacturing/Industrial Plant,41.7,0.0,115.1,Portfolio Manager,80239
denver,1235,Glasser-Schwartz Building 11611 E 51st Second Attempt,Manufacturing/Industrial Plant,16.7,0.0,89.8,Portfolio Manager,80239
denver,2105,Lawrence Morgan,Manufacturing/Industrial Plant,98.7,0.0,401.6,Portfolio Manager,80216
denver,3542,Upsher Smith Laboratories - Denver,Manufacturing/Industrial Plant,301.7,0.0,2795.1,Portfolio Manager,80223
denver,1450,4601-13 Monaco Street,Manufacturing/Industrial Plant,23.4,0.0,187.3,Portfolio Manager,80216
denver,1730,"Intertech Plastics, LLC",Manufacturing/Industrial Plant,287.7,0.0,3213.1,Portfolio Manager,80239
denver,3851,2525 W Evans,Manufacturing/Industrial Plant,59.9,0.0,184.3,Portfolio Manager,80219
denver,1539,Skyline Business Forms / Ennis,Manufacturing/Industrial Plant,53.9,0.0,310.6,Portfolio Manager,80207-1710
denver,1425,6501 Stapleton North Drive,Manufacturing/Industrial Plant,41.4,0.0,188.8,Portfolio Manager,80216
denver,3311,Pepperdines,Manufacturing/Industrial Plant,38.0,0.0,107.5,Portfolio Manager,80204
denver,5675,Bottling Group LLC. dba Pepsi Beverages Company,Manufacturing/Industrial Plant,143.5,0.0,13011.3,Portfolio Manager,80216
denver,1213,Nulite,Manufacturing/Industrial Plant,65.3,0.0,330.1,Portfolio Manager,80239
denver,3167,Rio Maintenance of Way,Manufacturing/Industrial Plant,117.4,0.0,396.3,Portfolio Manager,80204
denver,1313,Unique Woodworking/William Ohs,Manufacturing/Industrial Plant,82.2,0.0,563.0,Portfolio Manager,80216
denver,1494,Hospital Cooperative Laundry,Manufacturing/Industrial Plant,1847.2,0.0,5489.6,Portfolio Manager,80207
denver,3508,Colorado Expo,Medical Office,,,,Portfolio Manager,80246
denver,2146,Eastside Clinic 5326660319,Medical Office,85.7,53.0,615.9,Portfolio Manager,80205
denver,3952,Lowry Clinic,Medical Office,88.5,54.0,322.4,Portfolio Manager,80220
denver,2360,Diamond Hill Building A,Medical Office,69.6,72.0,814.5,Portfolio Manager,80211
denver,5319,Porter Medical Plaza,Medical Office,120.9,46.0,1098.2,Portfolio Manager,80210
denver,2770,Medical Specialty Clinic,Medical Office,132.5,60.0,2426.0,Portfolio Manager,80218
denver,5820,CO0531 - STAPLETON SUPPORT SERVICES,Medical Office,160.3,34.0,1822.5,Portfolio Manager,80239
denver,2743,CO0021 - FRANKLIN MEDICAL OFFICES,Medical Office,153.6,66.0,5047.0,Portfolio Manager,80205
denver,3043,Denver Cares,Medical Office,73.2,82.0,321.1,Portfolio Manager,80204
denver,4023,Lowry Medical Plaza,Medical Office,77.9,27.0,423.2,Portfolio Manager,80230
denver,2769,Rocky Mountain Professional Plaza,Medical Office,103.7,32.0,1118.2,Portfolio Manager,80205
denver,6104,Professional Plaza East,Medical Office,74.6,60.0,739.8,Portfolio Manager,80234
denver,6103,Professional Plaza West,Medical Office,110.0,38.0,2103.8,Portfolio Manager,80234
denver,5993,Pena SW Clinic,Medical Office,101.1,47.0,579.9,Portfolio Manager,80216
denver,4037,154102-130 Rampart Way,Medical Office,86.6,24.0,466.3,Portfolio Manager,80230
denver,2372,"TUCC, The Urology Center of Colorado",Medical Office,210.0,3.0,1454.4,Portfolio Manager,80211
denver,5613,Midtown Medical Office Building,Medical Office,109.8,57.0,2459.6,Portfolio Manager,80218
denver,2749,Saint Joes Comprehensive Cancer Center,Medical Office,160.9,9.0,598.8,Portfolio Manager,80218
denver,5553,Harvard Park East,Medical Office,69.6,77.0,708.4,Portfolio Manager,80210
denver,2771,1199 Rocky Mountain Cancer Center,Medical Office,70.0,74.0,402.0,Portfolio Manager,80218
denver,4031,154101-125 Rampart Way,Medical Office,78.0,38.0,473.0,Portfolio Manager,80230
denver,1036,Green Valley Ranch,Medical Office,64.2,83.0,342.7,Portfolio Manager,80249
denver,3789,2465 S Downing St MOB,Medical Office,96.9,82.0,253.6,Portfolio Manager,80210
denver,5817,CO0361 - SKYLINE MEDICAL OFFICES,Medical Office,41.9,88.0,1047.6,Portfolio Manager,80205
denver,5439,4545 POB I,Medical Office,27.6,95.0,393.4,Portfolio Manager,80220
denver,5437,POB II South,Medical Office,119.3,53.0,1400.7,Portfolio Manager,80220
denver,4149,CO0061 - EAST DENVER MEDICAL OFFICES,Medical Office,83.0,95.0,670.6,Portfolio Manager,80247
denver,3510,3955 E. Exposition Ave,Medical Office,262.3,4.0,996.5,Portfolio Manager,80209
denver,5533,Harvard Park West,Medical Office,98.4,61.0,800.0,Portfolio Manager,80210
denver,4020,Lowry Medical Center,Medical Office,111.1,27.0,1230.5,Portfolio Manager,80230
denver,6123,Outlook Gateway,Multi-Family,,,,Assessor Data,80249
denver,2838,,Multi-Family,,,,Assessor Data,
denver,5217,,Multi-Family,,,,Assessor Data,
denver,5666,,Multi-Family,,,,Assessor Data,
denver,5463,,Multi-Family,,,,Assessor Data,
denver,2703,,Multi-Family,,,,Assessor Data,
denver,2840,,Multi-Family,,,,Assessor Data,
denver,5155,,Multi-Family,,,,Assessor Data,
denver,4450,Camelot Apartments,Multi-Family,,,,Assessor Data,
denver,5936,,Multi-Family,,,,Assessor Data,80204
denver,4447,Montmartre,Multi-Family,,,,Assessor Data,
denver,4446,DeMedici Apartments,Multi-Family,,,,Assessor Data,
denver,5975,,Multi-Family,,,,Assessor Data,
denver,3798,The Carriage House,Multi-Family,,,,Assessor Data,
denver,2837,,Multi-Family,,,,Assessor Data,
denver,2918,,Multi-Family,,,,Assessor Data,
denver,5922,,Multi-Family,,,,Assessor Data,80218
denver,6112,,Multi-Family,,,,Assessor Data,80210-540
denver,4445,Van Dyke Apartments,Multi-Family,,,,Assessor Data,
denver,5923,,Multi-Family,,,,Assessor Data,80218
denver,5881,Muse - Greystar,Multi-Family,49.4,75.0,656.0,Portfolio Manager,80210
denver,5833,Strata Denver,Multi-Family,61.4,72.0,1299.8,Portfolio Manager,80239
denver,5880,Sanderson Apartment,Multi-Family,29.2,88.0,241.9,Portfolio Manager,80219
denver,5111,Budget Rental Car,Municipal,,,,Portfolio Manager,80249
denver,5333,UAL Chelsea/GES/Cargo,Municipal,,,,Portfolio Manager,80249
denver,3558,,Municipal,,,,Assessor Data,
denver,1894,Building A,Municipal,,,,Assessor Data,
denver,5089,United Hangar,Municipal,,,,Portfolio Manager,80249
denver,5106,World Port 12 - Paradise 4 Paws,Municipal,,,,Portfolio Manager,80249
denver,5108,UAL Flight Kitchen/GSE,Municipal,,,,Portfolio Manager,80249
denver,5113,UPS Building Mixed Cargo B,Municipal,,,,Portfolio Manager,80249
denver,2500,Fire Station #1 - Headqtrs,Municipal,80.2,0.0,269.1,Portfolio Manager,80204
denver,5096,AGTS Tunnel and Maintenance Facility,Municipal,86.8,0.0,5025.5,Portfolio Manager,80249
denver,1768,Sam Gary Library (Stapleton),Municipal,70.0,0.0,242.1,Portfolio Manager,80238
denver,5088,Frontier Hangar,Municipal,277.7,2.0,3248.8,Portfolio Manager,80249
denver,2493,1245 Champa St-CCD Owned-LeasedByCOSymph,Municipal,82.8,56.0,364.4,Portfolio Manager,80204
denver,5802,CPC - Gary Price Ops - Bldg 2,Municipal,108.8,17.0,270.5,Portfolio Manager,80223
denver,3045,Van Cise-Simonet Detention Ctr,Municipal,121.5,0.0,4858.3,Portfolio Manager,80202
denver,1748,County Jail - Main,Municipal,155.9,0.0,5001.5,Portfolio Manager,80239
denver,2791,Gates Center,Municipal,77.9,53.0,349.9,Portfolio Manager,80205
denver,5199,"Rodolfo ""Corky"" Gonzales Library",Municipal,88.3,0.0,252.5,Portfolio Manager,80204
denver,5098,Westin Hotel,Municipal,53.8,99.0,3396.4,Portfolio Manager,80249
denver,5803,Denver Municipal Animal Shelter,Municipal,181.3,0.0,576.9,Portfolio Manager,80223
denver,5801,CPC - Fleet Maint - Bldg 5 - SOLAR,Municipal,190.0,0.0,622.6,Portfolio Manager,80223
denver,3013,PAB-Office; PADF - Police Property,Municipal,132.1,0.0,2679.8,Portfolio Manager,80204
denver,3687,Police District #3,Municipal,131.5,0.0,621.3,Portfolio Manager,80210
denver,2552,Twentieth Street Rec Ctr,Municipal,106.0,0.0,306.6,Portfolio Manager,80202
denver,3203,Rude Rec Ctr - SOLAR,Municipal,93.4,0.0,401.0,Portfolio Manager,80204
denver,5097,Concourse B,Municipal,115.8,0.0,29476.4,Portfolio Manager,80249
denver,1298,Roslyn Campus,Municipal,69.2,0.0,2060.4,Portfolio Manager,80216
denver,3949,Montclair Rec Ctr,Municipal,108.8,0.0,392.2,Portfolio Manager,80220
denver,3021,Hamilton Building,Municipal,392.8,0.0,3701.6,Portfolio Manager,80204
denver,2790,Tropical Discovery,Municipal,586.0,0.0,1751.7,Portfolio Manager,80205
denver,3049,Rose Andom Center,Municipal,60.9,81.0,283.8,Portfolio Manager,80204
denver,5100,Terminal,Municipal,122.2,0.0,33771.2,Portfolio Manager,80249
denver,1988,Police District #1,Municipal,142.1,0.0,652.4,Portfolio Manager,80211
denver,5118,Joint Use Cargo,Municipal,165.0,11.0,1845.0,Portfolio Manager,80249
denver,2169,"Park Ave Warehouse, Campus",Municipal,153.4,0.0,888.0,Portfolio Manager,80216
denver,5112,DHL Express Building Cargo C (Airborne),Municipal,113.3,17.0,507.5,Portfolio Manager,80249
denver,1406,Police District #2,Municipal,118.3,0.0,529.1,Portfolio Manager,80207
denver,5806,Boettcher Concert Hall,Municipal,86.8,0.0,2133.7,Portfolio Manager,80204
denver,3038,Central Library,Municipal,98.5,0.0,4625.4,Portfolio Manager,80204
denver,2171,Police Veh Svc Ctr - EEB - NEW,Municipal,57.8,50.0,234.6,Portfolio Manager,80216
denver,5120,Airport Maintenance Building,Municipal,103.1,0.0,1419.7,Portfolio Manager,80249
denver,5102,Central Plant,Municipal,3620.8,0.0,24786.0,Portfolio Manager,80249
denver,5119,Vehicle Storage,Municipal,57.9,0.0,569.8,Portfolio Manager,80249
denver,5804,S. Cherry Creek Transfer Station,Municipal,109.9,0.0,252.1,Portfolio Manager,80022
denver,1522,Martin Luther King Rec Ctr,Municipal,113.1,0.0,261.1,Portfolio Manager,80207
denver,3217,Family Crisis Center - Team B,Municipal,34.3,0.0,135.3,Portfolio Manager,80204
denver,2499,Colorado Convention Center,Municipal,38.9,0.0,9584.0,Portfolio Manager,80202
denver,2057,"2057 - NW Complex (Expo Hall, Stadium Arena and Barns)",Municipal,40.9,0.0,1813.0,Portfolio Manager,80216
denver,5099,Concourse A,Municipal,151.9,0.0,20428.4,Portfolio Manager,80249
denver,3566,SurplusWhse-DMV&ElectionsStorage,Municipal,40.0,0.0,97.0,Portfolio Manager,80223
denver,2053,Coliseum and Horse Barn,Municipal,147.3,0.0,2096.4,Portfolio Manager,80216
denver,5101,Airport Office Building,Municipal,226.0,34.0,1815.0,Portfolio Manager,80249
denver,1588,Communications Center - NEW,Municipal,57.1,66.0,660.2,Portfolio Manager,80239
denver,5095,Concourse C,Municipal,122.8,0.0,13899.5,Portfolio Manager,80249
denver,5105,World Port 11 - Fox Rental Car,Municipal,51.0,0.0,166.2,Portfolio Manager,80249
denver,5314,Hertz Rental Car,Municipal,660.9,0.0,1852.4,Portfolio Manager,80249
denver,3316,Wastewater Mgmt Bldg,Municipal,105.3,55.0,1326.4,Portfolio Manager,80223
denver,5567,Red Rocks Visitor's Center,Municipal,122.6,0.0,627.0,Portfolio Manager,80465
denver,2983,Botanic Gardens at York,Municipal,90.7,0.0,2125.3,Portfolio Manager,80206
denver,3010,McNichols Bldg,Municipal,97.6,0.0,343.3,Portfolio Manager,80202
denver,1964,Scheitler Rec Ctr - POOL,Municipal,68.9,0.0,164.0,Portfolio Manager,80212
denver,1037,Green Valley Ranch Library,Municipal,91.1,0.0,243.8,Portfolio Manager,80249
denver,5115,Avis Rental Car,Municipal,176.5,0.0,988.9,Portfolio Manager,80249
denver,3014,Denver Crime Lab,Municipal,273.8,0.0,1705.8,Portfolio Manager,80204
denver,5114,FedEx Building Federal cargo A,Municipal,452.1,1.0,3155.7,Portfolio Manager,80249
denver,5206,"5206 - Equestrian Center (Arena, Barn, Paddock)",Municipal,145.0,0.0,2460.7,Portfolio Manager,80216
denver,1752,Central Park Rec Center,Municipal,116.9,0.0,733.9,Portfolio Manager,80238
denver,3039,Martin Building,Municipal,158.5,0.0,3243.9,Portfolio Manager,80204
denver,5109,National/Enterprise Rental Car Maintenance,Municipal,451.4,0.0,1508.5,Portfolio Manager,80249
denver,2785,Denver Museum of Nature and Science,Municipal,99.6,0.0,7625.4,Portfolio Manager,80205
denver,1801,Hiawatha Davis Rec Ctr - SOLAR,Municipal,93.9,0.0,356.4,Portfolio Manager,80207
denver,5116,Signature Flight Support Hangar 2 - South,Municipal,88.7,0.0,421.5,Portfolio Manager,80249
denver,2539,Blair Caldwell African-American Library,Municipal,100.1,0.0,428.2,Portfolio Manager,80205
denver,5667,Helen Bonfils Theatre Complex,Municipal,88.4,0.0,1176.6,Portfolio Manager,80204-2157
denver,1047,Montbello Rec Ctr,Municipal,125.8,0.0,565.1,Portfolio Manager,80239
denver,5327,Southwest Provisioning,Municipal,102.5,0.0,387.0,Portfolio Manager,80249
denver,2487,Buell Theatre,Municipal,141.9,0.0,1669.0,Portfolio Manager,80204
denver,5807,Ellie Caulkins Opera Hse - Newton Aud,Municipal,111.0,0.0,1800.8,Portfolio Manager,80204
denver,1841,Police Academy,Municipal,103.1,0.0,281.3,Portfolio Manager,80220
denver,1590,Arie P. Taylor Municipal Center,Municipal,75.3,75.0,371.2,Portfolio Manager,80239
denver,2654,Minoru Yasui Building,Municipal,94.6,64.0,1244.7,Portfolio Manager,80204
denver,2659,Wellington Webb Municipal Office Building,Municipal,66.0,82.0,4862.4,Portfolio Manager,80202
denver,3016,Permit Building,Municipal,85.2,63.0,618.6,Portfolio Manager,80204
denver,2145,Elbra M. Wedgeworth Municipal Building,Municipal,38.3,86.0,125.2,Portfolio Manager,80205
denver,3009,City and County Building,Municipal,92.9,64.0,3198.0,Portfolio Manager,80202
denver,2101,Eastside Human Services,Municipal,58.5,70.0,440.8,Portfolio Manager,80205
denver,3046,Lindsey-Flanigan Courthouse,Municipal,75.2,75.0,2367.5,Portfolio Manager,80202
denver,3214,Richard T. Castro Human Services Building,Municipal,34.1,86.0,1720.8,Portfolio Manager,80204
denver,1998,Parks Maintenance - North Jason,Municipal,35.6,84.0,137.5,Portfolio Manager,80211
denver,1666,3870 Paris Street,Non-Refrigerated Warehouse,,,,Portfolio Manager,80239
denver,1685,BlueLinx Denver FMDC,Non-Refrigerated Warehouse,,,,Portfolio Manager,80239
denver,3833,1205 W. Evans,Non-Refrigerated Warehouse,,,,Portfolio Manager,80219
denver,2051,LG Investments,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,6021,CO E43 LLC,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,2034,4250 Broadway,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,3266,Bear River,Non-Refrigerated Warehouse,,,,Portfolio Manager,80219
denver,1908,Southern Glazer's Wine & Spirits of Colorado,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,3840,2191 S. Jason Street,Non-Refrigerated Warehouse,,,,Portfolio Manager,80223
denver,1475,Kearny Street Goodwill,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,1339,John Priola Jr. Warehouse LLC,Non-Refrigerated Warehouse,,,,Portfolio Manager,80216
denver,1155,Denver Business Center Development,Non-Refrigerated Warehouse,,,,Portfolio Manager,80239
denver,1931,BXRW48 - Denver Commerce Center,Non-Refrigerated Warehouse,,,,Portfolio Manager,80221
denver,1222,4880 Havana,Non-Refrigerated Warehouse,,,,Portfolio Manager,80239
denver,3342,"RLF 1 Kalamath SPE, LLC",Non-Refrigerated Warehouse,,,,Portfolio Manager,80223
denver,1992,Jeremy Wiles,Non-Refrigerated Warehouse,,,,Portfolio Manager,80211
denver,3174,DENVER,Non-Refrigerated Warehouse,0.0,0.0,0.0,Portfolio Manager,80204
denver,3169,Kellcourt Investments,Non-Refrigerated Warehouse,74.9,0.0,168.2,Portfolio Manager,80204
denver,3219,Sundec LLC,Non-Refrigerated Warehouse,56.7,45.0,173.5,Portfolio Manager,80204
denver,3270,Randy Benedict,Non-Refrigerated Warehouse,41.9,49.0,154.6,Portfolio Manager,80223
denver,2535,FWI Welton,Non-Refrigerated Warehouse,73.3,34.0,204.3,Portfolio Manager,80205
denver,1349,IM002137 - 5151 E 46th Ave,Non-Refrigerated Warehouse,32.4,68.0,149.4,Portfolio Manager,80216
denver,1491,6363 E. 38 Ave,Non-Refrigerated Warehouse,18.2,65.0,104.6,Portfolio Manager,80207
denver,1681,Interpark 70 Industrial,Non-Refrigerated Warehouse,17.7,91.0,630.1,Portfolio Manager,80239
denver,4513,Jewell 7660 LLC,Non-Refrigerated Warehouse,45.0,46.0,148.0,Portfolio Manager,80231
denver,1495,OMARA & OMARA INVESTMENTS,Non-Refrigerated Warehouse,32.0,44.0,84.8,Portfolio Manager,80216
denver,2017,4770 FOX STREET,Non-Refrigerated Warehouse,66.5,46.0,123.6,Portfolio Manager,80216
denver,1203,DEN00108 - Denver 3,Non-Refrigerated Warehouse,40.5,49.0,515.0,Portfolio Manager,80239
denver,2075,3939 Williams Building Corporation,Non-Refrigerated Warehouse,51.8,0.0,1760.5,Portfolio Manager,80205
denver,1932,BXRKAL - Denver Commerce Center North,Non-Refrigerated Warehouse,64.0,42.0,435.3,Portfolio Manager,80221
denver,1508,TMT Monaco Bldg 3,Non-Refrigerated Warehouse,55.4,32.0,278.0,Portfolio Manager,80207
denver,3330,"SUPERIOR FAMILY INVESTMENTS I, LLC",Non-Refrigerated Warehouse,29.7,60.0,40.3,Portfolio Manager,80223
denver,1861,"Haney Properties LLC,",Non-Refrigerated Warehouse,88.6,37.0,165.9,Portfolio Manager,80216
denver,1703,NCCAR1 - Mountain West Business Park - Bldg. 2,Non-Refrigerated Warehouse,42.5,59.0,257.8,Portfolio Manager,80239
denver,1853,Shomotion,Non-Refrigerated Warehouse,33.8,93.0,69.5,Portfolio Manager,80216
denver,1490,10 Strawberry Street,Non-Refrigerated Warehouse,18.2,65.0,158.0,Portfolio Manager,80207
denver,3249,Alcott Street Warehouse,Non-Refrigerated Warehouse,60.5,37.0,156.1,Portfolio Manager,80204
denver,1264,Yampa 4925 - 4975 Nome,Non-Refrigerated Warehouse,68.0,40.0,271.3,Portfolio Manager,80239
denver,1341,4747 Holly st,Non-Refrigerated Warehouse,39.0,63.0,72.1,Portfolio Manager,80216
denver,1243,Montbello 7 - 11909 E.51,Non-Refrigerated Warehouse,58.8,39.0,217.4,Portfolio Manager,80239
denver,2012,Dalfen700,Non-Refrigerated Warehouse,46.0,44.0,219.1,Portfolio Manager,80216
denver,1519,DH Pace/Ankmar,Non-Refrigerated Warehouse,16.8,79.0,275.9,Portfolio Manager,80216
denver,1640,"8207-Denver, CO",Non-Refrigerated Warehouse,71.0,28.0,550.4,Portfolio Manager,80239
denver,1208,4800 Joliet,Non-Refrigerated Warehouse,36.0,81.0,177.3,Portfolio Manager,80239
denver,1154,Midway II 11440,Non-Refrigerated Warehouse,36.1,67.0,554.9,Portfolio Manager,80239
denver,3275,XE 3275,Non-Refrigerated Warehouse,64.4,38.0,154.7,Portfolio Manager,80223
denver,5555,Decatur Bldg,Non-Refrigerated Warehouse,70.6,42.0,350.7,Portfolio Manager,80204
