city,property_id,property_name,year,property_type,gross_floor_area_sqft,energy_star_score,electricity_kbtu,natural_gas_kbtu,water_kgal,chicago_energy_rating,address,zip,year_built
chicago,175553,,2020,Senior Living Community,60000.0,5.0,1730122.8,4330900.3,,1.0,335  N MENARD AVE,60644,1996.0
chicago,256805,,2020,,50000.0,,,,,0.0,6800 N WESTERN AVE,60645,
chicago,162296,Associated Talmud Torahs,2020,,60536.0,,,,,,2828 W Pratt Blvd,60645,
chicago,101013,,2020,,55000.0,,,,,0.0,7320 7332 N DAMEN AVE,60645,
chicago,128007,,2020,,58712.0,,,,,0.0,7248 7256 N WESTERN AVE,60645,
chicago,101904,,2020,,63193.0,,,,,0.0,2115  W FARWELL AVE,60645,
chicago,175845,,2020,,77015.0,,,,,0.0,2451  W HOWARD ST,60645,
chicago,256835,,2020,,138347.0,,,,,,1744 Western Ave,60645,
chicago,159963,Park Plaza | A Jewish Senior Living Community,2020,,193255.0,,,,,0.0,6840 N SACRAMENTO AVE,60645,
chicago,173884,St. Scholastica Monastery / UNO Rogers Park Elementary and High School,2020,,240041.0,,,,,0.0,7416 N Ridge Rd,60645,
chicago,251542,Boone Elementary -CPS,2020,K-12 School,92344.0,56.0,1147325.0,6536199.8,,3.5,6710 N Washtenaw Ave,60645,1927.0
chicago,251370,West Ridge Es -CPS,2020,K-12 School,100107.0,66.0,2867250.0,1743930.0,,4.0,6700 N Whipple St,60645,2010.0
chicago,251755,Rogers Elementary -CPS,2020,K-12 School,59810.0,49.0,1153628.3,3581650.3,,3.0,7345 N Washtenaw Ave,60645,1937.0
chicago,251704,Armstrong Intl Studies Elementary -CPS,2020,K-12 School,147016.0,30.0,4743412.3,7329630.4,,2.0,2110 W Greenleaf Ave,60645,1911.0
chicago,173951,Bernard Horwich Building,2020,Mixed Use Property,212000.0,,5064097.0,14714300.0,,,3003 3033 W TOUHY AVE,60645,1950.0
chicago,112762,,2020,Multifamily Housing,125600.0,76.0,1669870.3,6286100.3,,3.5,6800  N CALIFORNIA AVE,60645,1963.0
chicago,127778,Ridge Place Apartments,2020,Multifamily Housing,51524.0,,554477.2,3139199.8,,3.0,7115 7129 N RIDGE BLVD,60645,1960.0
chicago,243636,Winston Tower #3,2020,Multifamily Housing,482000.0,41.0,7301649.0,30138000.2,,3.0,7061 N Kedzie Ave,60645,1968.0
chicago,238973,Winston Towers One,2020,Multifamily Housing,326000.0,71.0,6130202.0,16749213.1,,4.0,6933 N Kedzie Ave,60645,1965.0
chicago,175358,,2020,Multifamily Housing,50592.0,52.0,399569.1,4156120.5,,3.5,2232  W FARWELL AVE,60645,1920.0
chicago,105044,,2020,Multifamily Housing,59070.0,42.0,288791.7,5755099.2,,2.0,2018 2040 W FARWELL AVE,60645,1958.0
chicago,173949,,2020,Multifamily Housing,103000.0,59.0,359014.0,10505800.6,,2.5,2438 2484 W ESTES AVE,60645,1928.0
chicago,244325,,2020,Multifamily Housing,333000.0,11.0,7061555.3,36530711.0,,1.0,7033 N KEDZIE AVE,60645,1968.0
chicago,234641,Winston Towers II,2020,Multifamily Housing,360669.0,27.0,6925520.8,23023027.5,,1.0,6833 N Kedzie Ave,60645,1966.0
chicago,109576,,2020,Multifamily Housing,76937.0,98.0,758924.4,1793961.0,,4.0,7200 7216 N RIDGE BLVD,60645,1966.0
chicago,112760,,2020,Multifamily Housing,80000.0,35.0,546278.2,9200600.2,,1.5,2416 2458 W GREENLEAF AVE,60645,1927.0
chicago,254154,Swartberg House,2020,Multifamily Housing,95230.0,54.0,1429030.9,5671699.8,,2.5,3101 W Touhy Ave,60645,1980.0
chicago,244340,Winston Towers No. 5,2020,Multifamily Housing,350800.0,43.0,5630246.8,26094566.9,,2.0,7141 N Kedzie Ave,60645,1972.0
chicago,109573,,2020,Multifamily Housing,110000.0,28.0,775114.2,9890543.7,,1.0,7340 7352 N RIDGE BLVD,60645,1920.0
chicago,134727,Glencrest Nursing & Rehab Center,2020,Senior Care Community,110000.0,18.0,5505978.7,10500809.9,,1.0,2451 W Touhy Ave,60645,1978.0
chicago,127877,Howard & Western Shopping Center,2020,Strip Mall,69338.0,,3655955.0,860095.8,,4.0,7510 - 7578 N Western Ave,60645,1957.0
chicago,251893,Edgebrook Elementary -CPS,2020,K-12 School,65590.0,66.0,1313687.3,2612850.1,,4.0,6525 N Hiawatha Ave,60646,1939.0
chicago,251418,Hitch Elementary -CPS,2020,K-12 School,82050.0,43.0,3045536.3,1574730.0,,3.0,5625 N Mcvicker Ave,60646,1926.0
chicago,256827,,2020,K-12 School,60018.0,96.0,221915.3,2189720.1,,4.0,6950 N Hiawatha Avenue,60646,1944.0
chicago,251725,Sauganash Elementary -CPS,2020,K-12 School,68612.0,61.0,1697943.5,2245930.0,,4.0,6040 N Kilpatric Ave,60646,1929.0
chicago,148504,,2020,Multifamily Housing,225000.0,6.0,12021905.7,11731293.9,,1.0,6000 6038 N CICERO AVE,60646,2003.0
chicago,134363,Devon Executive,2020,Office,51000.0,99.0,1000548.4,,,4.0,4001 W Devon Ave,60646,1975.0
chicago,138379,Edens East,2020,Office,117780.0,100.0,735380.1,,,4.0,6200 N HIAWATHA AVE,60646,1968.0
chicago,132904,Edens Office,2020,Office,91200.0,95.0,1358753.0,2628173.3,,4.0,4801 W Peterson Ave,60646,1974.0
chicago,156900,Edens East,2020,Office,63000.0,100.0,654099.9,,,4.0,6160 N CICERO AVE,60646,1968.0
chicago,254015,North Park Village Apartments - Building G,2020,Residential Care Facility,191550.0,,6404134.0,8671238.9,,4.0,5801 N Pulaski Rd - Bldg G,60646,1981.0
chicago,254016,North Park Village Apartments - Building E,2020,Residential Care Facility,55866.0,,1867145.5,2549815.3,,4.0,5801 N Pulaski Rd - Bldg E,60646,1991.0
chicago,157919,North Park Village Apartments - Building H,2020,Residential Care Facility,275000.0,,9178677.6,6694642.5,,4.0,5801 N Pulaski Rd - Bldg H,60646,1913.0
chicago,173497,Shop & Save Market - Nagle,2020,Supermarket/Grocery Store,66711.0,1.0,8378709.3,80514977.7,,1.0,6312 N Nagle Ave,60646,1987.0
chicago,256773,,2020,,50000.0,,,,,0.0,1604 N RICHMOND ST,60647,
chicago,175601,,2020,,56563.0,,,,,0.0,2701 2749 N ELSTON AVE,60647,
chicago,256564,,2020,,50000.0,,,,,0.0,3527 W North Avenue,60647,
chicago,152061,,2020,,57969.0,,,,,0.0,2606  N ELSTON AVE,60647,
chicago,256572,,2020,,50000.0,,,,,0.0,1667 N Western Avenue,60647,
chicago,255003,"L - Logan Square Apartment Community 
Navigator Taproom",2020,,119727.0,,,,,0.0,2211 N MILWAUKEE AVE,60647,
chicago,250073,Lathrop Homes,2020,,814078.0,,,,,0.0,2000 W Diversey Ave,60647,
chicago,256771,,2020,,50000.0,,,,,0.0,2942 W NORTH AVE,60647,
chicago,252262,Humboldt Ridge Apartments,2020,,45108.0,,,,,0.0,1816 N St Louis Ave,60647,
chicago,256457,,2020,,69881.0,,,,,0.0,2737 N. Hoyne Avenue,60647,
chicago,175830,Riverfront Plaza,2020,,213311.0,,,,,0.0,2665 N Elston Ave,60647,
chicago,255925,,2020,,59120.0,,,,,0.0,1955 N Richmond St,60647,
chicago,256774,,2020,,50000.0,,,,,0.0,1957 N FAIRFIELD AVE,60647,
chicago,256765,,2020,,50000.0,,,,,0.0,2750 N ELSTON AVE,60647,
chicago,175265,,2020,,52650.0,,,,,0.0,3201 3219 W NORTH AVE,60647,
chicago,256561,,2020,,69931.0,,,,,0.0,2025 N Milwaukee Ave,60647,
chicago,255024,Mode Logan Square Apartments,2020,,85870.0,,,,,0.0,2501 W ARMITAGE AVE,60647,
chicago,254362,Fox Ford Lincoln Chicago,2020,Automobile Dealership,196958.0,,7167570.8,5845532.2,,3.0,2501 N ELSTON AVE,60647,2015.0
chicago,138874,Midtown Athletic Club,2020,Fitness Center/Health Club/Gym,208000.0,,18013436.5,9268100.2,,2.0,2020 W Fullerton Ave,60647,2017.0
chicago,251650,Brentano Math & Science Academy -CPS,2020,K-12 School,117104.0,84.0,1028990.5,5681989.9,,4.0,2723 N Fairfield Ave,60647,1893.0
chicago,251523,"Goethe Elementary, J W Von -CPS",2020,K-12 School,80028.0,53.0,2199564.4,2648580.2,,3.5,2236 N Rockwell Ave,60647,1895.0
chicago,251489,Stowe -CPS,2020,K-12 School,113500.0,57.0,1952254.1,6643070.2,,3.5,3444 W Wabansia Ave,60647,1903.0
chicago,251910,Chase Elementary -CPS,2020,K-12 School,84715.0,47.0,2034205.9,4115690.4,,3.0,2021 N Point St,60647,1894.0
chicago,251518,"Pulaski Fine Arts Academy, Casimir -CPS",2020,K-12 School,103904.0,15.0,3876184.4,6403839.9,,2.0,2230 W Mclean Ave,60647,1949.0
chicago,251730,Yates -CPS,2020,K-12 School,145300.0,78.0,1989982.6,6251450.3,,4.0,1839 N Richmond St,60647,1896.0
chicago,251669,Monroe Elementary -CPS,2020,K-12 School,123430.0,56.0,2598719.9,5741420.0,,3.5,3651 W Schubert Ave,60647,1905.0
chicago,251570,Mcauliffe -CPS,2020,K-12 School,90799.0,39.0,3968218.1,516660.0,,2.5,1845 N Springfield Ave,60647,1990.0
chicago,251684,Ames Middle -CPS,2020,K-12 School,126540.0,61.0,3768802.9,3744509.9,,4.0,1920 N Hamlin Ave,60647,1997.0
chicago,251600,Mozart -CPS,2020,K-12 School,92365.0,57.0,1874065.3,4455830.1,,3.5,2200 N Hamlin Ave,60647,1911.0
chicago,251905,"Funston, Frederick Elementary -CPS",2020,K-12 School,107729.0,45.0,2586892.5,5533130.0,,3.0,2010 N Central Park Ave,60647,1896.0
chicago,251695,Moos Elementary -CPS,2020,K-12 School,139709.0,64.0,3012576.1,5132830.2,,4.0,1711 N California Ave,60647,1896.0
chicago,251677,Darwin -CPS,2020,K-12 School,121241.0,62.0,3128363.8,3405049.9,,4.0,3116 W Belden Ave,60647,1898.0
chicago,132207,City North 14,2020,Movie Theater,73000.0,,4698146.5,1662899.8,,1.0,2600 N Western Ave,60647,2010.0
chicago,102552,,2020,Multifamily Housing,60000.0,49.0,1075384.0,3881768.5,,2.0,3127 3139 W PALMER ST,60647,2005.0
chicago,255920,,2020,Multifamily Housing,72149.0,,,,,0.0,1920 N Milwaukee Ave,60647,1907.0
chicago,174279,,2020,Multifamily Housing,181132.0,20.0,2723227.0,19003492.2,,1.0,3300 3306 W DIVERSEY AVE,60647,1920.0
chicago,252289,Palmer Square Apts (2 of 6),2020,Multifamily Housing,213000.0,70.0,2577757.2,10669183.8,,4.0,2128-40 N Kedzie,60647,1900.0
chicago,256560,,2020,Multifamily Housing,110000.0,80.0,2899418.7,3492195.7,,3.5,1980 N Milwaukee Ave,60647,2018.0
chicago,102270,,2020,Multifamily Housing,50000.0,70.0,751066.5,4499625.6,,4.0,2700 2714 N SPAULDING AVE,60647,1920.0
chicago,255940,,2020,Multifamily Housing,58984.0,96.0,3320148.6,,,4.0,1767 N Milwaukee Ave,60647,2017.0
chicago,111000,,2020,Multifamily Housing,60000.0,52.0,1276838.7,2690172.5,,3.5,2740  W ARMITAGE AVE,60647,2007.0
chicago,251314,Clock Tower Lofts Condominiums,2020,Multifamily Housing,148200.0,52.0,2445233.7,6623137.8,,2.5,2300 W Wabansia Ave,60647,1920.0
chicago,252297,Lyndale Place,2020,Multifamily Housing,83620.0,97.0,1254582.1,2497386.5,,4.0,2575 W Lyndale,60647,1924.0
chicago,254037,,2020,Multifamily Housing,89816.0,90.0,2352353.3,7158.4,,4.0,1728 N Damen Ave,60647,1928.0
chicago,108602,,2020,Multifamily Housing,70732.0,43.0,1411012.4,5750363.8,,2.0,2701 2741 N LEAVITT ST,60647,1990.0
chicago,256538,,2020,Multifamily Housing,106861.0,1.0,3808348.3,17403934.4,,1.0,2340 N California Ave,60647,2018.0
chicago,171887,,2020,Multifamily Housing,65000.0,82.0,1093709.8,3000570.2,,4.0,1824 N SPAULDING AVE,60647,2015.0
chicago,253959,St. Paul Lofts Condominium Association,2020,Multifamily Housing,105718.0,86.0,1965390.5,3383953.5,,4.0,2333 W Saint Paul Ave,60647,1950.0
chicago,260008,,2020,Multifamily Housing,70000.0,,751008.5,1893483.0,,4.0,2731 2739 N MILWAUKEE AVE,60647,1920.0
chicago,256815,,2020,Multifamily Housing,285767.0,70.0,9586355.4,1542040.1,,3.0,2480 N MILWAUKEE AVE,60647,2019.0
chicago,254327,,2020,Multifamily Housing,180000.0,96.0,2653345.2,3925515.6,,4.0,3125 W Fullerton,60647,2007.0
chicago,116876,,2020,Multifamily Housing,85742.0,12.0,4897601.5,2522700.0,,1.0,3720  W ARMITAGE AVE,60647,2006.0
chicago,151257,,2020,Multifamily Housing,79000.0,99.0,1040079.9,1725834.5,,4.0,2758 2768 N MILWAUKEE AVE,60647,1925.0
chicago,124961,,2020,Multifamily Housing,50000.0,,1299661.6,4533278.5,,2.0,2769 2789 N MILWAUKEE AVE,60647,1920.0
chicago,104735,,2020,Multifamily Housing,36390.0,92.0,497282.0,1519813.8,,4.0,2516 2526 N KEDZIE BLVD,60647,1920.0
chicago,172617,Manchester Building,2020,Multifamily Housing,52100.0,93.0,670652.5,2037533.4,,4.0,2033 2045 W CHARLESTON ST,60647,1898.0
chicago,115816,,2020,Multifamily Housing,140200.0,59.0,6309045.4,2909328.9,,3.5,2061  N CAMPBELL AVE,60647,1985.0
chicago,254514,,2020,Multifamily Housing,78210.0,84.0,1404712.5,2499438.6,,4.0,2012 W St Paul Ave,60647,1940.0
chicago,254373,North & Pulaski Apartments,2020,Multifamily Housing,81767.0,20.0,2197107.2,5027566.4,,1.0,3949 W NORTH AVE,60647,2014.0
chicago,146958,,2020,Multifamily Housing,46000.0,25.0,698750.3,3969286.2,,2.0,2601 2607 N MILWAUKEE AVE,60647,1920.0
chicago,129344,,2020,Multifamily Housing,60000.0,99.0,836536.6,1163176.2,,4.0,2300 2308 W DIVERSEY AVE,60647,1904.0
chicago,254317,,2020,Multifamily Housing,95000.0,47.0,2140688.8,4572676.6,,3.0,1740 N Maplewood,60647,2001.0
chicago,254981,MiCA,2020,Multifamily Housing,214966.0,59.0,6177449.7,6800020.2,,2.5,2733 W BELDEN AVE,60647,2016.0
chicago,171886,,2020,Multifamily Housing,60000.0,73.0,1198945.2,2475300.0,,3.5,2636 2644 W NORTH AVE,60647,2008.0
chicago,252301,1934 N Washtenaw Condominium Association,2020,Multifamily Housing,122864.0,86.0,1939674.2,2415054.0,,4.0,1934 N Washtenaw Ave,60647,2001.0
chicago,175264,Yusuf North,2020,Office,50000.0,76.0,1851397.2,,,3.5,2753 W North Ave,60647,1906.0
chicago,160157,GX Master Tenant,2020,Office,263890.0,90.0,9552207.8,4765226.3,,4.0,2545 W Diversey Ave,60647,1914.0
chicago,251789,Saint Hedwig Parish,2020,Other,100888.0,,938204.0,8867909.7,,3.0,2226 N Hoyne Ave,60647,1950.0
chicago,138872,Windy City Fieldhouse,2020,Other - Recreation,58004.0,,1344178.4,1522500.3,,4.0,2367 W Logan Blvd,60647,1997.0
chicago,251312,"Home Depot, #1961 Elston/Leavitt",2020,Retail Store,119178.0,57.0,5901577.7,4940188.2,,3.5,2542 Elston Ave,60647,2002.0
chicago,119450,"Target,  Chicago Near North (0942)",2020,Retail Store,513257.0,66.0,9860697.3,9464700.0,,3.0,2656 N Elston Ave,60647,1994.0
chicago,128978,"Woodbridge Nursing Pavilion, Ltd",2020,Senior Care Community,56000.0,81.0,2023797.1,4910359.7,,4.0,2242 N Kedzie Blvd,60647,1975.0
chicago,103449,,2020,,58636.0,,,,,0.0,7616  S SOUTH SHORE DR,60649,
chicago,260083,Country Club Apartments,2020,,142961.0,,,,,0.0,6930 6950 S SOUTH SHORE DR,60649,
chicago,100148,,2020,,68912.0,,,,,0.0,7144 7148 S JEFFERY BLVD,60649,
chicago,103475,,2020,,57776.0,,,,,0.0,7235 7245 S JEFFERY BLVD,60649,
chicago,175411,,2020,,109956.0,,,,,0.0,7350  S PHILLIPS AVE,60649,
chicago,101177,,2020,,73708.0,,,,,0.0,6901 6921 S PAXTON AVE,60649,
chicago,251348,Powell Elementary Paideia Acad -CPS,2020,,73930.0,,,,,0.0,7530 S South Shore Dr,60649,
chicago,101894,,2020,,92966.0,,,,,,7600 7612 S SOUTH SHORE DR,60649,
chicago,175699,,2020,,89596.0,,,,,0.0,6700  S CONSTANCE AVE,60649,
chicago,103205,,2020,,99523.0,,,,,0.0,7260  S SOUTH SHORE DR,60649,
chicago,115775,,2020,,67701.0,,,,,0.0,6715 6723 S PAXTON AVE,60649,
chicago,251618,School Of Leadership HS -CPS,2020,,139151.0,,,,,,7529 S Constance Ave,60649,
chicago,158958,Jackson Park Hospital,2020,,520525.0,,,,,0.0,7531 S Stony Island Ave,60649,
chicago,103495,,2020,,85230.0,,,,,0.0,7465  S SOUTH SHORE DR,60649,
chicago,103580,Good Shepherd Manor,2020,,160776.0,,,,,0.0,6720  S CORNELL AVE,60649,
chicago,130684,Chicago Medical Training Office,2020,,95492.0,,,,,0.0,7431 7445 S EAST END AVE,60649,
chicago,105725,,2020,,205000.0,,,,,0.0,7000 7008 S SOUTH SHORE DR,60649,
chicago,173935,,2020,,67987.0,,,,,0.0,6920  S CRANDON AVE,60649,
chicago,255090,,2020,,58330.0,,,,,0.0,7122 S Jeffery Blvd,60649,
chicago,175789,,2020,,81378.0,,,,,0.0,7540 7554 S STONY ISLAND,60649,
chicago,175461,,2020,,72105.0,,,,,0.0,1818 1828 E 72ND ST,60649,
chicago,251630,St Bride School Building,2020,,103410.0,,,,,0.0,7765 S Coles Ave,60649,
chicago,175330,,2020,,60000.0,,,,,,7107 7129 S BENNETT AVE,60649,
chicago,105530,,2020,,129595.0,,,,,0.0,6900 6910 S CRANDON AVE,60649,
chicago,103409,,2020,,70812.0,,,,,0.0,7733  S SOUTH SHORE DR,60649,
chicago,173929,Parkland Condominiums,2020,,77875.0,,,,,0.0,6701 S Crandon Ave,60649,
chicago,256710,,2020,,50000.0,,,,,0.0,7131 S Bennett,60649,
chicago,251871,South Shore International College Prep -CPS,2020,K-12 School,213710.0,67.0,6441817.4,4682660.0,,4.0,1955 E 75th St,60649,2011.0
chicago,161872,Parkside Elementary Academy -CPS,2020,K-12 School,75104.0,45.0,921647.6,6175489.8,,3.0,6938 S E End Ave,60649,1917.0
chicago,251597,Okeeffe Elementary -CPS,2020,K-12 School,95310.0,46.0,2261981.9,4872830.4,,3.0,6940 S Merrill Ave,60649,1925.0
chicago,251619,Bouchet Elementary Acad -CPS,2020,K-12 School,100830.0,13.0,3493316.9,8775940.1,,2.0,7355 S Jeffrey Blvd,60649,1903.0
chicago,254099,Powell Paideia Elementary,2020,K-12 School,113516.0,61.0,2969141.6,3172739.9,,4.0,7511 S South Shore Dr,60649,2010.0
chicago,251698,Bradwell Arts & Sciences Elementary -CPS,2020,K-12 School,143266.0,91.0,1661189.0,4377879.9,,4.0,7726 S Burnham,60649,1895.0
chicago,253964,,2020,Multifamily Housing,73354.0,36.0,1105372.0,7771579.9,,1.5,7150 S Cyril Ct,60649,1929.0
chicago,159999,Lake Terrace Condominiums,2020,Multifamily Housing,308690.0,28.0,6209208.9,27977994.2,,1.0,7337 S SOUTH SHORE DR,60649,1958.0
chicago,106017,,2020,Multifamily Housing,52604.0,70.0,882951.6,3790204.0,,4.0,6900 S SOUTH SHORE DR,60649,1963.0
chicago,159905,The Townhouse Apartments,2020,Multifamily Housing,139733.0,50.0,3161422.6,10752315.9,,2.0,7022 S SOUTH SHORE DR,60649,1950.0
chicago,175580,,2020,Multifamily Housing,77607.0,51.0,921992.2,4756125.1,,2.5,7200  S SOUTH SHORE DR,60649,1915.0
chicago,252319,,2020,Multifamily Housing,55352.0,2.0,1026094.2,10240916.3,,1.0,7425 S South Shore Dr,60649,1926.0
chicago,100947,,2020,Multifamily Housing,70000.0,53.0,963965.1,5602883.5,,2.5,7131 7143 S YATES BLVD,60649,1930.0
chicago,165020,,2020,Multifamily Housing,71829.0,72.0,600099.2,5013453.7,,3.5,7429 7441 S KINGSTON AVE,60649,2000.0
chicago,252085,,2020,Multifamily Housing,230116.0,84.0,1909392.8,10920609.0,,4.0,6850 S Crandon Ave,60649,1926.0
chicago,113933,,2020,Multifamily Housing,111239.0,39.0,1021917.8,11639457.2,,2.5,6927 6939 S CRANDON AVE,60649,1927.0
chicago,101751,,2020,Multifamily Housing,81000.0,8.0,1235355.5,13117820.4,,1.0,7500  S SOUTH SHORE DR,60649,1950.0
chicago,114515,,2020,Multifamily Housing,114900.0,70.0,862744.5,9666971.9,,4.0,6901 6915 S OGLESBY AVE,60649,1928.0
chicago,105987,,2020,Multifamily Housing,125000.0,25.0,1402059.1,13884960.5,,1.0,7020 7038 S JEFFERY BLVD,60649,1925.0
chicago,175760,,2020,Multifamily Housing,122332.0,80.0,1152266.5,6738768.3,,4.0,7300 S SOUTH SHORE DR,60649,1968.0
chicago,253957,,2020,Multifamily Housing,101200.0,10.0,1340556.3,9883868.5,,1.0,7201-09 S Yates Blvd,60649,1926.0
chicago,159894,Oglesby Towers,2020,Multifamily Housing,245000.0,43.0,3308104.5,18140296.6,,2.0,6700 S OGLESBY AVE,60649,1964.0
chicago,231775,Quadrangle House,2020,Multifamily Housing,322820.0,11.0,5094886.3,27136950.6,,1.0,6700 S Shore Dr,60649,1968.0
chicago,252256,Tudor Manor,2020,Multifamily Housing,27256.0,1.0,1137598.3,7531631.2,,1.0,7018 S Cregier Ave,60649,1920.0
chicago,105852,,2020,Multifamily Housing,119666.0,62.0,5038164.9,2355799.9,,3.0,7100  S SOUTH SHORE DR,60649,1923.0
chicago,226985,7321 SOUTH SHORE DRIVE CO-OPERATIVE,2020,Multifamily Housing,171630.0,52.0,1267015.5,14903983.4,,2.5,7321 S South Shore Dr,60649,1926.0
chicago,159936,Cyril Court Apartments,2020,Multifamily Housing,81140.0,44.0,1156330.2,7624260.0,,2.0,7130 S CYRIL CT,60649,1929.0
chicago,175891,,2020,Multifamily Housing,172500.0,100.0,1169466.4,3384519.6,,4.0,6730   SOUTH SHORE DR,60649,1962.0
chicago,254061,6700 Crandon Condominium Association,2020,Multifamily Housing,82000.0,14.0,920315.3,12064323.4,,1.0,6700 S Crandon Ave,60649,1928.0
chicago,175185,,2020,Multifamily Housing,52193.0,49.0,797281.7,4034250.1,,2.0,1949 1959 E 71ST ST,60649,1935.0
chicago,159980,,2020,Multifamily Housing,138318.0,86.0,1078499.0,6923243.0,,4.0,7345 S South Shore Dr,60649,1967.0
chicago,159983,Michigan Beach/Sandalwood,2020,Multifamily Housing,230250.0,23.0,3939870.7,21028151.3,,1.0,7251 S SOUTH SHORE DR,60649,1965.0
chicago,252124,"Coastland Apartments., Inc.",2020,Multifamily Housing,63375.0,90.0,389363.8,4338338.7,,4.0,2666 E 73rd St,60649,1928.0
chicago,159981,"7447 South Shore, LLC - South Shore Beach Apartments",2020,Multifamily Housing,381983.0,45.0,7417718.7,22647308.6,,3.0,7447 S South Shore Dr,60649,1968.0
chicago,250033,South Shore Cultural Center,2020,Other - Recreation,258659.0,,6185726.2,,,0.0,7059 S South Shore Dr,60649,1916.0
chicago,129735,Villa at Windsor Park,2020,Senior Living Community,97826.0,29.0,4818364.6,8067900.5,,2.0,2649 E 75th St,60649,1998.0
chicago,260074,,2020,Senior Living Community,60500.0,11.0,1841268.8,4100400.1,,1.0,2804  E 77TH PL,60649,2000.0
chicago,255791,The Renaissance at Southshore / Symphony South Shore LLC,2020,Senior Living Community,97516.0,49.0,3084152.9,7664399.6,,3.0,2425 E 71st St,60649,1994.0
chicago,116462,Senior Suites of South Shore,2020,Senior Living Community,71586.0,6.0,1892216.7,5481899.8,,1.0,2355  E 67TH ST,60649,1998.0
chicago,173914,Jeffery Plaza,2020,Supermarket/Grocery Store,113303.0,,11050778.6,4661733.6,,3.0,2101 E 71ST ST,60649,1990.0
chicago,137642,Chicago & Kedzie Plaza,2020,,306836.0,,,,,0.0,800 N Kedzie Ave,60651,
chicago,128243,,2020,,88336.0,,,,,0.0,4909 W DIVISION ST,60651,
chicago,255967,The Buyer's Market Inc,2020,Enclosed Mall,307520.0,,2940952.9,1642420.7,,3.0,4545 W Division St,60651,2016.0
chicago,251888,Young Elementary -CPS,2020,K-12 School,177004.0,58.0,2953149.5,9898019.5,,3.5,1434 N Parkside Ave,60651,1924.0
chicago,251679,Lowell Elementary -CPS,2020,K-12 School,121800.0,83.0,1450902.1,5021719.7,,4.0,3320 W Hirsch St,60651,1890.0
chicago,208356,Cameron Elementary- CPS,2020,K-12 School,137334.0,76.0,1633161.9,6763389.8,,4.0,1234 N Monticello Ave,60651,1897.0
